,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
187,8600*****************202100000691,01.10.2021,16.11.2021,10,71884000,18210501011010000110,0,0,0,0,0
188,8600*****************202100000692,01.10.2021,16.11.2021,10,71826000,18211610129010000140,0,0,0,0,0
189,8600*****************202100000693,01.10.2021,16.11.2021,10,71826155,18210102010010000110,0,0,0,0,0
190,8600*****************202100000694,01.10.2021,16.11.2021,10,71819153,18210504020020000110,0,5943.0,0,0,5943.0
191,8600*****************202100000694,01.10.2021,16.11.2021,10,71819153,18210501012010000110,0,0,0,0,13371.01
192,8600*****************202100000694,01.10.2021,16.11.2021,10,71819153,18210502010020000110,0,0,0,0,3283.0
193,8600*****************202100000694,01.10.2021,16.11.2021,10,71819153,18210501011010000110,0,0,0,0,5237.0
194,8600*****************202100000694,01.10.2021,16.11.2021,10,71875000,18210502010020000110,0,0,0,0,6104.74
195,8600*****************202100000695,01.10.2021,16.11.2021,10,71829412,18210101012020000110,0,0,0,0,0
196,8600*****************202100000696,01.10.2021,16.11.2021,10,71829412,18210102010010000110,0,0,0,0,0
197,8600*****************202100000697,01.10.2021,16.11.2021,10,71875000,18210501011010000110,0,0,0,0,0
198,8600*****************202100000698,01.10.2021,16.11.2021,10,71876000,18210102020010000110,0,0,0,14815.49,0
199,8600*****************202100000698,01.10.2021,16.11.2021,10,71887000,18210501011010000110,-2382.41,0,0,0,2382.41
200,8600*****************202100000699,01.10.2021,16.11.2021,11,71876000,18210101012020000110,0,0,0,0,150367.18
201,8600*****************202100000699,01.10.2021,16.11.2021,11,71876000,18211610129010000140,0,0,0,0,6500.0
202,8600*****************202100000700,01.10.2021,16.11.2021,11,71876000,18210102010010000110,0,0,0,0,19295.36
203,8600*****************202100000701,01.10.2021,16.11.2021,11,71871000,18210501021010000110,0,0,0,23.97,0
204,8600*****************202100000702,01.10.2021,16.11.2021,11,71875000,18210502010020000110,0,0,0,0,18442.96
205,8600*****************202100000703,01.10.2021,16.11.2021,0,71876000,18210807010010000110,0,800.0,0,0,0
206,8600*****************202100000704,01.10.2021,16.11.2021,11,71871000,18210302100010000110,1985528.0,1985527.5,0,0.5,0
207,8600*****************202100000704,01.10.2021,16.11.2021,11,71871000,18210101012020000110,114966.0,114966.0,0,0,0
